,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/fan/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/control/0,/nvidiagpu/0/load/3,/win32/load/0,/win32/load/1,/win32/data2/0,/win32/data2/1,/win32/iops/0,/win32/iops/1,/win32/iops/2,/DirectX/comment/0,/DirectX/comment/1,/DirectX/fps/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU","GPU Core","GPU Memory","GPU Shader","GPU Core","GPU Memory Controller","GPU Video Engine","GPU Fan","GPU Memory","CPU Usage(Process)","CPU Usage(Global)","Working Set","Page file Usage","Read Ops","Write Ops","Other Ops","Process Id","DirectX Version","FPS(Present)"
03/17/2015 19:02:33,9.375,0,3.125,14.0625,6.640625,44,43,45,43,45,4399.995,4399.995,4399.995,4399.995,30.8289986,20.9357872,0,4.83087635,99.9998856,30.33751,9.684769,22.2386475,42,1576,950.0095,3505.50024,1900.019,0,2,0,47,23.2611656,0.78125,6.640625,838,1064,2,2,71,8900,9,30.0678959
03/17/2015 19:02:33,0,0,3.17540169,1.5625,1.18447542,43,42,44,42,44,4399.99072,4399.99072,4399.99072,4399.99072,16.6910419,7.44992638,0,4.404516,99.99979,30.3376312,9.684807,22.23861,42,1577,950.0095,3505.50024,1900.019,0,2,0,47,23.2611656,0.78125,1.171875,838,1064,0,0,73,8900,9,30.0678959
03/17/2015 19:02:34,6.25,0,1.5625,7.8125,3.90625,44,42,43,41,44,4399.99072,4399.99072,4399.99072,4399.99072,21.046217,10.930562,0,4.542963,99.99979,30.3362961,9.684383,22.2390327,42,1575,950.0095,3505.50024,1900.019,0,2,0,47,23.2611656,0.78125,3.90625,838,1064,0,0,73,8900,9,30.0678959
03/17/2015 19:02:35,3.125,0,0,3.125,1.5625,44,44,47,53,53,4399.997,4399.997,4399.997,4399.997,25.6894932,16.0466747,0,4.860757,99.99994,30.3371735,9.684662,22.2387543,42,1572,950.0095,3505.50024,1900.019,0,2,0,47,23.2611656,0.78125,1.5625,838,1064,2,2,71,8900,9,30.0678959
03/17/2015 19:02:36,4.6875,18.8508034,1.5625,3.125,7.056451,45,43,44,43,45,4399.98975,4399.98975,4399.98975,4399.98975,30.8806381,20.8472176,0,4.8965354,99.99977,30.3379364,9.684906,22.23851,42,1574,950.0095,3505.50024,1900.019,0,2,0,47,23.2611656,0.78125,7.03125,838,1065,2,2,71,8900,9,30.0678959
03/17/2015 19:02:37,1.5625,0,0,1.5625,0.78125,44,42,42,42,44,4399.99365,4399.99365,4399.99365,4399.99365,16.3747883,7.18765736,0,4.41383171,99.99985,30.3376541,9.684814,22.2386017,42,1572,950.0095,3505.50024,1900.019,0,2,0,47,23.2611656,0.390625,0.78125,838,1065,2,2,71,8900,9,30.0678959
03/17/2015 19:02:37,3.125,0,0,1.5625,1.171875,50,44,47,42,48,4399.99365,4399.99365,4399.99365,4399.99365,18.9637356,9.606881,0,4.306159,99.99985,30.33825,9.685005,22.23841,42,1573,950.0095,3505.50024,1900.019,0,2,0,47,23.2611656,0.3816794,1.14503813,838,1066,0,0,73,8900,9,30.0678959
03/17/2015 19:02:38,4.6875,4.5928,1.5625,6.25,4.2732,44,42,42,41,44,4399.991,4399.991,4399.991,4399.991,18.0148315,8.80766,0,4.291838,99.9998,30.3383331,9.685032,22.2383842,42,1573,950.0095,3505.50024,1900.019,0,2,0,47,23.2611656,0.78125,4.296875,838,1066,0,0,71,8900,9,30.0678959
03/17/2015 19:02:39,3.125,1.61290169,1.5625,7.8125,3.52822542,44,43,43,42,44,4399.993,4399.993,4399.993,4399.993,19.024704,9.765332,0,4.393299,99.99985,30.3380127,9.684929,22.2384872,42,1573,950.0095,3505.50024,1900.019,0,2,0,47,23.2611656,0.390625,3.515625,838,1066,2,2,73,8900,9,30.0678959
03/17/2015 19:02:39,3.125,0,1.5625,7.8125,3.125,44,43,42,41,44,4399.993,4399.993,4399.993,4399.993,18.5189667,9.414897,0,4.45239162,99.99985,30.3379288,9.684902,22.2385139,42,1573,950.0095,3505.50024,1900.019,0,2,0,47,23.2611656,0.78125,3.125,838,1066,0,0,71,8900,9,30.0678959
03/17/2015 19:02:40,1.5625,0,1.5625,1.5625,1.171875,45,43,43,42,45,4399.993,4399.993,4399.993,4399.993,20.1480579,10.5348558,0,4.40628433,99.99984,30.3379059,9.684895,22.2385216,42,1572,950.0095,3505.50024,1900.019,5,3,0,47,23.2611656,0.78125,1.171875,838,1066,0,0,71,8900,9,30.0678959
03/17/2015 19:02:41,1.5625,0,1.5625,1.5625,1.171875,44,43,43,41,44,4399.9917,4399.9917,4399.9917,4399.9917,20.2178974,10.1455679,0,4.47363424,99.99982,30.3379135,9.684898,22.2385178,42,1574,950.0095,3505.50024,1900.019,0,2,0,47,23.2611656,0.78125,1.171875,838,1066,2,2,73,8900,9,30.0678959
03/17/2015 19:02:42,1.5625,0,0,4.6875,1.5625,44,43,42,41,44,4400.08838,4400.08838,4400.08838,4400.08838,17.4493732,8.133987,0,4.34182072,100.002007,30.3379059,9.684895,22.2385216,42,1570,950.0095,3505.50024,1900.019,0,2,0,47,23.2611656,0.78125,1.5625,838,1066,2,2,73,8900,9,30.0678959
03/17/2015 19:02:42,1.5625,0,0,1.5625,0.78125,46,43,44,41,46,4399.9917,4399.9917,4399.9917,4399.9917,19.79165,10.267436,0,4.413643,99.99981,30.3380127,9.684929,22.2384872,42,1569,950.0095,3505.50024,1900.019,0,2,0,47,23.2611656,0.390625,0.78125,838,1066,0,0,71,8900,9,30.0678959
03/17/2015 19:02:43,3.125,0,0,4.6875,1.953125,42,41,42,41,43,4399.9917,4399.9917,4399.9917,4399.9917,18.76699,9.311197,0,4.377369,99.99981,30.3378754,9.684887,22.23853,42,1569,950.0095,3505.50024,1900.019,0,2,0,47,23.2611656,0.78125,1.953125,838,1066,2,2,73,8900,9,30.0678959
03/17/2015 19:02:43,0,0,0,3.125,0.78125,45,42,43,46,46,4399.9917,4399.9917,4399.9917,4399.9917,17.36357,8.077103,0,4.253871,99.99981,30.5194855,9.742863,22.1805534,42,1567,950.0095,3505.50024,1900.019,0,2,0,47,23.2611656,0.390625,0.78125,901,1129,0,0,71,8900,9,30.0678959
03/17/2015 19:02:44,1.5625,1.5625,0,1.5625,1.171875,44,41,42,41,44,4399.9917,4399.9917,4399.9917,4399.9917,18.57785,9.230827,0,4.494081,99.99981,30.33715,9.684654,22.2387619,42,1569,950.0095,3505.50024,1900.019,0,2,0,47,23.2611656,0.390625,1.171875,838,1066,0,0,73,8900,9,30.0678959
03/17/2015 19:02:45,1.5625,0,1.5625,1.5625,1.171875,43,41,42,41,43,4399.992,4399.992,4399.992,4399.992,20.4589367,10.6065168,0,4.51063633,99.9998245,30.3343582,9.683762,22.2396545,42,1569,950.0095,3505.50024,1900.019,0,2,0,47,23.2611656,0.78125,1.171875,838,1066,2,2,71,8900,9,30.0678959
03/17/2015 19:02:46,4.6875,4.6875,3.125,7.8125,5.078125,43,42,42,41,43,4399.992,4399.992,4399.992,4399.992,19.94686,10.105402,0,4.541138,99.9998245,30.3365326,9.68446,22.2389565,42,1571,950.0095,3505.50024,1900.019,0,2,0,47,23.2611656,0.390625,5.078125,838,1066,2,2,71,8900,9,30.0678959
03/17/2015 19:02:46,1.5625,0,3.125,7.8125,3.125,44,42,42,41,43,4399.9917,4399.9917,4399.9917,4399.9917,19.67245,9.546186,0,4.458387,99.99982,30.3365631,9.684467,22.2389488,42,1570,950.0095,3505.50024,1900.019,0,2,0,47,23.2611656,0.78125,3.125,838,1066,0,0,73,8900,9,30.0678959
03/17/2015 19:02:47,3.125,4.78830338,1.5625,15.625,6.275201,43,41,42,42,44,4399.992,4399.992,4399.992,4399.992,18.5695572,9.296875,0,4.354639,99.9998245,30.3365326,9.68446,22.2389565,42,1572,950.0095,3505.50024,1900.019,0,2,0,47,23.2611656,0.78125,6.25,838,1066,2,2,71,8900,9,30.0678959
03/17/2015 19:02:48,3.125,0,0,4.6875,1.953125,43,41,42,41,43,4399.992,4399.992,4399.992,4399.992,17.3088589,8.409268,0,4.35818672,99.99982,30.3367615,9.684528,22.2388878,42,1571,950.0095,3505.50024,1900.019,0,2,0,47,23.2611656,0.78125,1.953125,838,1066,2,2,71,8900,9,30.0678959
03/17/2015 19:02:48,4.6875,1.5625,0,4.73790169,2.74697542,43,41,42,42,43,4399.993,4399.993,4399.993,4399.993,17.5950565,8.428724,0,4.415395,99.99984,30.3367844,9.684536,22.23888,42,1569,950.0095,3505.50024,1900.019,0,2,0,47,23.2611656,0.784313738,2.745098,838,1066,0,0,73,8900,9,30.0678959
03/17/2015 19:02:49,3.03030014,1.51515007,0,6.060606,2.65151262,49,44,45,40,46,4399.99,4399.99,4399.99,4399.99,18.3900948,9.119819,0,4.423479,99.99977,30.3309937,9.68269,22.2407265,42,1569,950.0095,3505.50024,1900.019,0,2,0,47,23.2611656,0.7352941,3.30882359,838,1066,0,0,73,8900,9,30.0678959
03/17/2015 19:02:50,0,0,3.125,1.5625,1.171875,42,41,41,40,43,4399.99268,4399.99268,4399.99268,4399.99268,16.1733322,7.02065039,0,4.34612846,99.99983,30.33097,9.682682,22.2407341,42,1568,950.0095,3505.50024,1900.019,0,2,0,47,23.2611656,0.78125,1.171875,838,1066,0,0,71,8900,9,30.0678959
03/17/2015 19:02:51,1.5625,1.51515007,0,1.5625,1.16003752,44,41,42,41,44,4399.992,4399.992,4399.992,4399.992,16.5072289,7.39053965,0,4.34904957,99.99982,30.3310089,9.68269348,22.2407227,42,1571,950.0095,3505.50024,1900.019,0,2,0,47,23.2611656,0.390625,1.171875,838,1066,0,0,71,8900,9,30.0678959
03/17/2015 19:02:52,0,1.61290169,1.5625,1.5625,1.18447542,43,41,42,40,43,4399.89551,4399.89551,4399.89551,4399.89551,16.5185261,7.41175652,0,4.328712,99.99763,30.330719,9.682602,22.2408142,42,1571,950.0095,3505.50024,1900.019,0,2,0,47,23.2611656,0.78125,1.171875,838,1065,0,0,71,8900,9,30.0678959
03/17/2015 19:02:53,3.125,0,1.5625,3.125,1.953125,42,42,42,39,42,4400.08936,4400.08936,4400.08936,4400.08936,15.9540329,6.859885,0,4.37563467,100.002037,30.3304214,9.682507,22.24091,42,1573,950.0095,3505.50024,1900.019,5,3,0,47,23.2611656,1.171875,1.953125,838,1065,2,2,73,8900,9,30.0678959
03/17/2015 19:02:53,3.125,0,0,3.125,1.5625,42,41,41,41,43,4400.08936,4400.08936,4400.08936,4400.08936,16.2516422,7.2416544,0,4.322631,100.002037,30.3306885,9.68259048,22.2408257,42,1575,950.0095,3505.50024,1900.019,0,2,0,47,23.2611656,0.78125,1.5625,838,1065,0,0,71,8900,9,30.0678959
03/17/2015 19:02:54,0,1.5625,3.125,1.5625,1.5625,42,41,41,40,42,4399.89941,4399.89941,4399.89941,4399.89941,16.4404316,7.38833857,0,4.33350229,99.99771,30.3306961,9.682594,22.2408218,42,1577,950.0095,3505.50024,1900.019,0,2,0,47,23.2611656,0.78125,1.5625,838,1065,2,2,73,8900,9,30.0678959
03/17/2015 19:02:54,0,0,0,3.125,0.78125,42,42,42,41,42,4400.087,4400.087,4400.087,4400.087,16.1490326,7.15236473,0,4.40879774,100.001976,30.327446,9.681557,22.24186,42,1579,950.0095,3505.50024,1900.019,0,2,0,47,23.2611656,0.390625,0.78125,838,1065,0,0,71,8900,9,30.0678959
03/17/2015 19:02:55,0,3.125,3.125,3.125,2.34375,44,43,44,40,45,4400.087,4400.087,4400.087,4400.087,16.861517,7.9181304,0,4.36577034,100.001976,30.3276978,9.681637,22.24178,42,1578,950.0095,3505.50024,1900.019,0,2,0,47,23.2611656,0.78125,2.34375,838,1065,2,2,73,8900,9,30.0678959
03/17/2015 19:02:56,3.07765,0,1.5625,1.5625,1.55066252,43,41,42,40,43,4399.99658,4399.99658,4399.99658,4399.99658,16.3192787,7.33873558,0,4.304248,99.99992,30.3313522,9.682804,22.240612,42,1570,950.0095,3505.50024,1900.019,0,2,0,47,23.2611656,0.78125,1.5625,838,1065,2,2,71,8900,9,30.0678959
03/17/2015 19:02:57,0,1.5625,1.5625,1.5625,1.171875,44,41,42,40,44,4399.99561,4399.99561,4399.99561,4399.99561,19.26289,9.270668,0,4.314089,99.9999,30.3313675,9.682808,22.2406082,42,1571,950.0095,3505.50024,1900.019,0,2,0,47,23.2611656,0.78125,1.171875,838,1065,2,2,71,8900,9,30.0678959
03/17/2015 19:02:57,3.125,0,0,4.6875,1.953125,43,41,43,41,43,4399.993,4399.993,4399.993,4399.993,19.1698418,9.756584,0,4.447311,99.99984,30.3256531,9.6809845,22.2424316,42,1572,950.0095,3505.50024,1900.019,0,2,0,47,23.2611656,0.78125,1.953125,838,1066,0,0,73,8900,9,30.0678959
03/17/2015 19:02:58,1.5625,0,0,6.25,1.953125,42,41,41,41,42,4399.99072,4399.99072,4399.99072,4399.99072,18.0675545,8.890231,0,4.40892363,99.999794,30.32595,9.68108,22.2423363,42,1574,950.0095,3505.50024,1900.019,0,2,0,47,23.2611656,0.78125,1.953125,838,1066,0,0,73,8900,9,30.0678959
03/17/2015 19:02:59,1.5625,0,1.5625,3.125,1.5625,42,40,41,40,43,4399.99072,4399.99072,4399.99072,4399.99072,18.6699333,8.806996,0,4.55027533,99.999794,30.32624,9.681171,22.2422447,42,1574,950.0095,3505.50024,1900.019,0,2,0,47,23.2611656,0.784313738,1.56862748,838,1066,2,2,71,8900,9,30.0678959
03/17/2015 19:02:59,1.5625,0,1.5625,1.5625,1.171875,43,41,42,42,43,4399.99,4399.99,4399.99,4399.99,16.131855,6.9678483,0,4.30235672,99.99978,30.3261566,9.681145,22.2422714,42,1572,950.0095,3505.50024,1900.019,0,2,0,47,23.2611656,0.7782101,1.16731513,838,1066,0,0,73,8900,9,30.0678959
03/17/2015 19:03:00,1.5625,0,0,1.5625,0.78125,43,41,42,41,43,4399.99463,4399.99463,4399.99463,4399.99463,16.9516468,7.65468073,0,4.39476776,99.99988,30.3262253,9.681168,22.2422485,42,1573,950.0095,3505.50024,1900.019,1,3,0,47,23.2611656,0.390625,0.78125,838,1066,2,2,71,8900,9,30.0678959
03/17/2015 19:03:00,1.5625,1.5625,0,3.125,1.5625,42,42,42,40,42,4399.991,4399.991,4399.991,4399.991,16.95393,7.74910355,0,4.348446,99.9998,30.325943,9.681076,22.24234,42,1574,950.0095,3505.50024,1900.019,0,2,0,47,23.2611656,0.78125,1.5625,838,1066,0,0,73,8900,9,30.0678959
03/17/2015 19:03:01,0,0,1.5625,1.5625,0.78125,41,41,51,41,46,4399.994,4399.994,4399.994,4399.994,16.14467,7.095778,0,4.29706764,99.99986,30.3448181,9.687103,22.2363129,42,1573,950.0095,3505.50024,1900.019,0,2,0,47,23.2611656,0.75757575,1.5151515,838,1066,2,2,71,8900,9,30.0678959
03/17/2015 19:03:02,0,1.5625,0,1.5625,0.78125,42,40,41,41,43,4399.992,4399.992,4399.992,4399.992,16.69306,7.557931,0,4.407311,99.99982,30.3240356,9.680466,22.24295,42,1569,950.0095,3505.50024,1900.019,0,2,0,47,23.2611656,0.392156869,0.784313738,838,1066,2,2,73,8900,9,30.0678959
03/17/2015 19:03:02,4.64015,0,0,3.125,1.94128752,41,41,40,42,42,4399.99268,4399.99268,4399.99268,4399.99268,16.0890045,6.899369,0,4.311604,99.99984,30.3240433,9.68046951,22.2429466,42,1568,950.0095,3505.50024,1900.019,0,2,0,47,23.2611656,0.7782101,1.94552529,838,1066,0,0,71,8900,9,30.0678959
03/17/2015 19:03:03,1.5625,3.125,1.5625,3.125,2.34375,43,41,41,39,43,4399.99268,4399.99268,4399.99268,4399.99268,17.3454819,8.031607,0,4.402193,99.99984,30.32389,9.680424,22.2429924,42,1572,950.0095,3505.50024,1900.019,0,2,0,47,23.2611656,0.7751938,2.32558131,838,1066,0,0,71,8900,9,30.0678959
03/17/2015 19:03:04,1.5625,0,3.125,4.6875,2.34375,43,41,42,41,42,4399.99463,4399.99463,4399.99463,4399.99463,16.8939819,7.84548473,0,4.32065248,99.99988,30.3239441,9.680439,22.2429771,42,1571,950.0095,3505.50024,1900.019,0,2,0,47,23.2611656,0.784313738,2.35294127,838,1066,2,2,73,8900,9,30.0678959
03/17/2015 19:03:05,1.5625,0,1.5625,3.125,1.5625,41,41,41,39,42,4399.99561,4399.99561,4399.99561,4399.99561,16.5831375,7.455375,0,4.42466831,99.99989,30.3220673,9.67984,22.243576,42,1567,950.0095,3505.50024,1900.019,5,3,0,47,23.2611656,0.389105052,1.55642021,838,1066,2,2,73,8900,9,30.0678959
03/17/2015 19:03:05,3.125,0,0,3.125,1.5625,41,41,41,40,42,4399.89941,4399.89941,4399.89941,4399.89941,15.8796968,6.86972,0,4.30468273,99.99772,30.3219833,9.679813,22.2436028,42,1566,950.0095,3505.50024,1900.019,0,2,0,47,23.2611656,0.7782101,1.55642021,838,1066,0,0,71,8900,9,30.0678959
03/17/2015 19:03:06,4.6875,0,0,3.125,1.953125,42,41,41,40,42,4400.085,4400.085,4400.085,4400.085,16.2573566,7.046466,0,4.30455971,100.001938,30.3219757,9.67981,22.2436066,42,1566,950.0095,3505.50024,1900.019,0,2,0,47,23.2611656,0.78125,1.953125,838,1066,2,2,73,8900,9,30.0678959
03/17/2015 19:03:06,4.6875,0,0,3.125,1.953125,42,41,42,41,42,4399.991,4399.991,4399.991,4399.991,15.9207478,6.903484,0,4.316376,99.9998,30.3219528,9.679802,22.2436142,42,1572,950.0095,3505.50024,1900.019,0,2,0,47,23.2611656,0.784313738,1.96078432,838,1066,0,0,71,8900,9,30.0678959
03/17/2015 19:03:07,1.51515007,1.47058964,0,1.51515007,1.12522244,49,44,41,40,44,4399.994,4399.994,4399.994,4399.994,15.4258194,6.444754,0,4.273708,99.99987,30.5021362,9.737324,22.1860924,42,1570,950.0095,3505.50024,1900.019,0,2,0,47,23.2611656,0.366300374,1.09890115,901,1129,2,2,73,8900,9,30.0678959
03/17/2015 19:03:08,0,1.5625,1.5625,3.125,1.5625,42,41,40,41,43,4399.991,4399.991,4399.991,4399.991,17.457819,8.100974,0,4.388058,99.9998,30.3202057,9.679245,22.2441711,42,1572,950.0095,3505.50024,1900.019,0,2,0,47,23.2611656,0.7782101,1.55642021,838,1066,2,2,71,8900,9,30.0678959
03/17/2015 19:03:09,1.5625,0,0,4.6875,1.5625,42,42,41,46,46,4399.996,4399.996,4399.996,4399.996,17.4608383,8.548946,0,4.42842054,99.99991,30.3200073,9.679184,22.2442322,42,1572,950.0095,3505.50024,1900.019,0,2,0,47,23.2611656,0.390625,1.5625,838,1066,2,2,71,8900,9,30.0678959
03/17/2015 19:03:10,3.125,0,0,1.5625,1.171875,43,41,40,39,43,4399.99365,4399.99365,4399.99365,4399.99365,17.5493526,7.72522449,0,4.43878555,99.999855,30.3198471,9.679131,22.2442856,42,1571,950.0095,3505.50024,1900.019,0,2,0,47,23.2611656,0.7782101,1.16731513,838,1066,2,2,71,8900,9,30.0678959
03/17/2015 19:03:11,1.5625,0,0,6.30040169,1.96572542,42,41,41,40,43,4399.99365,4399.99365,4399.99365,4399.99365,18.6631413,9.396454,0,4.36702442,99.999855,30.320694,9.679401,22.2440147,42,1569,950.0095,3505.50024,1900.019,0,2,0,47,23.2611656,0.784313738,1.96078432,838,1066,2,2,71,8900,9,30.0678959
03/17/2015 19:03:11,4.73790169,0,0,3.125,1.96572542,42,41,42,39,42,4399.991,4399.991,4399.991,4399.991,17.8381348,8.108818,0,4.47330236,99.9998,30.32064,9.679386,22.24403,42,1571,950.0095,3505.50024,1900.019,0,2,0,47,23.2611656,0.78125,1.953125,838,1066,0,0,73,8900,9,30.0678959
03/17/2015 19:03:12,1.5625,1.5625,0,1.5625,1.171875,42,40,40,40,43,4399.99365,4399.99365,4399.99365,4399.99365,16.1791725,7.04526,0,4.4019475,99.99986,30.3206558,9.67939,22.2440262,42,1570,950.0095,3505.50024,1900.019,5,3,0,47,23.2611656,0.389105052,1.16731513,838,1066,2,2,71,8900,9,30.0678959
03/17/2015 19:03:12,3.125,0,1.5625,1.5625,1.5625,45,44,43,42,44,4399.99365,4399.99365,4399.99365,4399.99365,16.1710052,7.071213,0,4.32231,99.99986,30.3205948,9.679371,22.2440453,42,1567,950.0095,3505.50024,1900.019,0,2,0,47,23.2611656,0.78125,1.5625,838,1065,0,0,73,8900,9,30.0678959
03/17/2015 19:03:13,3.125,0,1.5625,3.125,1.953125,43,40,42,40,43,4399.99561,4399.99561,4399.99561,4399.99561,17.89675,8.601394,0,4.363695,99.9999,30.32042,9.679314,22.2441025,42,1569,950.0095,3505.50024,1900.019,0,2,0,47,23.2611656,0.78125,1.953125,838,1065,0,0,71,8900,9,30.0678959
03/17/2015 19:03:14,1.5625,0,0,3.125,1.171875,42,40,42,40,42,4399.994,4399.994,4399.994,4399.994,18.5652981,9.365972,0,4.49538851,99.99986,30.319603,9.679054,22.2443619,42,1568,950.0095,3505.50024,1900.019,0,2,0,47,23.2611656,0.390625,1.171875,838,1065,2,2,73,8900,9,30.0678959
03/17/2015 19:03:14,1.5625,0,0,4.6875,1.5625,42,39,41,40,42,4399.98975,4399.98975,4399.98975,4399.98975,16.3359261,7.0790596,0,4.32120848,99.99976,30.3196564,9.67906952,22.2443466,42,1570,950.0095,3505.50024,1900.019,0,2,0,47,23.2611656,0.78125,1.5625,838,1065,0,0,71,8900,9,30.0678959
03/17/2015 19:03:15,1.5625,1.5625,0,3.125,1.5625,41,41,41,41,43,4399.90527,4399.90527,4399.90527,4399.90527,16.1754532,7.000524,0,4.298354,99.99785,30.320343,9.679291,22.2441254,42,1569,950.0095,3505.50024,1900.019,0,2,0,47,23.2611656,0.78125,1.5625,838,1065,0,0,71,8900,9,30.0678959
03/17/2015 19:03:16,1.5625,0,1.5625,1.5625,1.171875,43,40,41,40,43,4400.084,4400.084,4400.084,4400.084,16.3162346,7.27200365,0,4.31889963,100.001907,30.3200684,9.679203,22.2442131,42,1568,950.0095,3505.50024,1900.019,0,2,0,46,23.2611656,0.78125,1.171875,838,1065,0,0,71,8900,9,30.0678959
03/17/2015 19:03:17,1.5625,0,0,1.5625,0.78125,43,40,40,39,43,4399.99658,4399.99658,4399.99658,4399.99658,16.9599724,7.35668755,0,4.516585,99.99992,30.3199768,9.67917252,22.2442436,42,1567,950.0095,3505.50024,1900.019,5,3,0,46,23.2611656,0.392156869,0.784313738,838,1066,0,0,71,8900,9,30.0678959
03/17/2015 19:03:18,0,0,1.5625,1.5625,0.78125,43,40,49,41,45,4399.99365,4399.99365,4399.99365,4399.99365,15.931241,7.00647,0,4.30962,99.999855,30.32061,9.679375,22.2440414,42,1566,950.0095,3505.50024,1900.019,0,2,0,46,23.2611656,0.75757575,1.5151515,838,1066,0,0,71,8900,9,30.0678959
03/17/2015 19:03:19,1.5625,0,0,1.5625,0.78125,41,40,40,39,42,4399.991,4399.991,4399.991,4399.991,16.1712055,7.057871,0,4.401104,99.9998,30.3196869,9.679081,22.2443352,42,1568,950.0095,3505.50024,1900.019,0,2,0,46,23.2611656,0.393700778,0.787401557,838,1066,0,0,73,8900,9,30.0678959
03/17/2015 19:03:20,3.125,0,3.125,1.5625,1.953125,42,40,41,39,42,4399.994,4399.994,4399.994,4399.994,18.2444458,9.213956,0,4.395009,99.99986,30.3196869,9.679081,22.2443352,42,1567,950.0095,3505.50024,1900.019,0,2,0,46,23.2611656,0.7751938,1.93798447,838,1066,0,0,73,8900,9,30.0678959
03/17/2015 19:03:21,6.25,0,1.5625,6.30040169,3.52822542,43,40,41,41,43,4399.9917,4399.9917,4399.9917,4399.9917,18.4668026,9.341723,0,4.52801275,99.99981,30.3197632,9.679104,22.2443123,42,1568,950.0095,3505.50024,1900.019,0,2,0,46,23.2611656,1.171875,3.515625,838,1066,2,2,71,8900,9,30.0678959
03/17/2015 19:03:22,3.125,3.125,0,3.125,2.34375,43,40,40,40,43,4399.994,4399.994,4399.994,4399.994,17.58879,8.478912,0,4.36473751,99.99987,30.3196869,9.679081,22.2443352,42,1566,950.0095,3505.50024,1900.019,0,2,0,46,23.2611656,0.78125,2.34375,838,1066,2,2,71,8900,9,30.0678959
03/17/2015 19:03:22,3.125,0,0,3.125,1.5625,42,42,40,39,42,4399.89551,4399.89551,4399.89551,4399.89551,16.5158958,7.53069544,0,4.340449,99.99763,30.3196259,9.679062,22.2443542,42,1565,950.0095,3505.50024,1900.019,0,2,0,46,23.2611656,0.78125,1.5625,838,1066,0,0,73,8900,9,30.0678959
03/17/2015 19:03:23,0,0,3.125,1.5625,1.171875,41,39,40,41,43,4399.99268,4399.99268,4399.99268,4399.99268,16.13078,7.086182,0,4.361448,99.9998245,30.3194122,9.678993,22.2444229,42,1566,950.0095,3505.50024,1900.019,0,2,0,46,23.2611656,0.78125,1.171875,838,1066,0,0,73,8900,9,30.0678959
03/17/2015 19:03:24,3.03030014,0,0,1.51515007,1.13636255,47,44,43,40,44,4399.993,4399.993,4399.993,4399.993,16.0675468,7.15895033,0,4.25129747,99.99984,30.499939,9.736622,22.1867943,42,1569,950.0095,3505.50024,1900.019,0,2,0,46,23.2611656,0.367647052,1.10294116,901,1129,0,0,73,8900,9,30.0678959
03/17/2015 19:03:25,1.5625,1.5625,0,1.5625,1.171875,41,42,40,39,42,4399.992,4399.992,4399.992,4399.992,16.6813049,7.94998837,0,4.35290241,99.9998245,30.3234634,9.680286,22.24313,42,1569,950.0095,3505.50024,1900.019,0,2,0,46,23.2611656,0.78125,1.171875,838,1066,0,0,71,8900,9,30.0678959
03/17/2015 19:03:26,3.125,0,0,4.6875,1.953125,43,40,42,46,46,4399.995,4399.995,4399.995,4399.995,18.8977985,9.119319,0,4.57124472,99.99989,30.3234253,9.680275,22.2431412,42,1570,950.0095,3505.50024,1900.019,0,2,0,46,23.2611656,0.75757575,1.89393938,838,1066,2,2,73,8900,9,30.0678959
03/17/2015 19:03:27,3.125,1.5625,0,4.73790169,2.35635042,42,41,41,39,42,4399.99561,4399.99561,4399.99561,4399.99561,17.0553837,7.839001,0,4.32606459,99.99991,30.319191,9.678921,22.2444954,42,1573,950.0095,3505.50024,1900.019,0,2,0,46,23.2611656,0.78125,2.34375,838,1066,2,2,73,8900,9,30.0678959
03/17/2015 19:03:28,3.125,0,1.5625,4.78830338,2.36895084,42,40,41,40,42,4399.99072,4399.99072,4399.99072,4399.99072,16.1167183,6.934867,0,4.38710165,99.99979,30.3194275,9.678997,22.24442,42,1572,950.0095,3505.50024,1900.019,5,3,0,46,23.2611656,1.171875,2.34375,838,1066,2,2,73,8900,9,30.0678959
